2013.04.10,00:00,1.30813,1.31212,1.30519,1.30691,34547
2013.04.11,00:00,1.30690,1.31377,1.30432,1.30978,36337
2013.04.12,00:00,1.30984,1.31258,1.30361,1.31056,38068
2013.04.15,00:00,1.31129,1.31139,1.30211,1.30320,44106
2013.04.16,00:00,1.30321,1.32010,1.30276,1.31752,49068
2013.04.17,00:00,1.31750,1.31990,1.30011,1.30281,48626
2013.04.18,00:00,1.30281,1.30955,1.30203,1.30481,43826
2013.04.19,00:00,1.30481,1.31280,1.30451,1.30504,39501
2013.04.22,00:00,1.30754,1.30834,1.30145,1.30650,35854
2013.04.23,00:00,1.30644,1.30837,1.29725,1.29913,41473
2013.04.24,00:00,1.29921,1.30342,1.29540,1.30145,95595
2013.04.25,00:00,1.30141,1.30934,1.29888,1.30108,105219
2013.04.26,00:00,1.30107,1.30476,1.29907,1.30284,102856
2013.04.29,00:00,1.30470,1.31165,1.30317,1.30968,93183
2013.04.30,00:00,1.30972,1.31859,1.30541,1.31669,105328
2013.05.01,00:00,1.31667,1.32427,1.31604,1.31782,84499
2013.05.02,00:00,1.31783,1.32178,1.30374,1.30646,114716
2013.05.03,00:00,1.30646,1.31592,1.30331,1.31131,98281
2013.05.06,00:00,1.31202,1.31409,1.30536,1.30757,63439
2013.05.07,00:00,1.30763,1.31319,1.30678,1.30786,83658
2013.05.08,00:00,1.30786,1.31942,1.30717,1.31523,93255
2013.05.09,00:00,1.31523,1.31771,1.30104,1.30414,100475
2013.05.10,00:00,1.30415,1.30508,1.29354,1.29879,125816
2013.05.13,00:00,1.29708,1.29997,1.29417,1.29746,96178
2013.05.14,00:00,1.29741,1.30283,1.29136,1.29170,44811
2013.05.15,00:00,1.29171,1.29426,1.28431,1.28860,107240
2013.05.16,00:00,1.28862,1.29297,1.28465,1.28814,103599
2013.05.17,00:00,1.28813,1.28897,1.27965,1.28378,96842
2013.05.20,00:00,1.28410,1.29002,1.28188,1.28814,35434
2013.05.21,00:00,1.28815,1.29337,1.28405,1.29055,48155
2013.05.22,00:00,1.29048,1.29981,1.28336,1.28575,121554
2013.05.23,00:00,1.28560,1.29567,1.28215,1.29335,137147
2013.05.24,00:00,1.29329,1.29934,1.29045,1.29303,110324
2013.05.27,00:00,1.29339,1.29485,1.29152,1.29291,46643
2013.05.28,00:00,1.29291,1.29497,1.28495,1.28552,101023
2013.05.29,00:00,1.28530,1.29776,1.28379,1.29389,117660
2013.05.30,00:00,1.29393,1.30616,1.29334,1.30477,116163
2013.05.31,00:00,1.30487,1.30595,1.29443,1.29963,115091
2013.06.03,00:00,1.29931,1.31076,1.29555,1.30775,101678
2013.06.04,00:00,1.30756,1.31016,1.30423,1.30806,94351
2013.06.05,00:00,1.30796,1.31139,1.30530,1.30920,102206
2013.06.06,00:00,1.30917,1.33059,1.30744,1.32458,103112
2013.06.07,00:00,1.32442,1.32829,1.31912,1.32163,55184
2013.06.10,00:00,1.31894,1.32683,1.31769,1.32560,41135
2013.06.11,00:00,1.32569,1.33175,1.32322,1.33142,124026
